"Date","T_treatment","GPP","GPP_SE","LA","LA_SE","RM","RM_SE","LM","WM","LM_SE","WM_SE","litter","litter_SE","TNC_tot","TNC_tot_SE","TNC_leaf","TNC_leaf_SE","TNC_wood","TNC_wood_SE","TNC_root","TNC_root_SE"
2013-02-19,"ambient",5.6954813385912,0.421682641038712,1.26112577003825,0.0213971057867832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-19,"elevated",6.251320007868,0.451755431921084,1.51724869295351,0.0292128279541705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-20,"ambient",4.7643042106764,0.348243404979829,1.2662161043573,0.021472426861333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-20,"elevated",5.2438917499332,0.363550743489709,1.52367466200219,0.0292566126337577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,"ambient",4.3350148166442,0.30893089790875,1.27130643867634,0.0215504689006465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,"elevated",4.771474454448,0.321487045022744,1.53010063105087,0.0293032733040848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-22,"ambient",2.4197870572746,0.16612920075678,1.27639677299539,0.021631202454281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-22,"elevated",2.6836463782362,0.172163447640418,1.53652660009955,0.0293527962496995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-23,"ambient",1.5061090628532,0.103573200080305,1.28148710731443,0.0217145975015974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-23,"elevated",1.6924453206648,0.107249539245033,1.54295256914823,0.0294051670090346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-24,"ambient",1.5095895475206,0.10381586659873,1.28657744163348,0.0218006234991708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-24,"elevated",1.6641741746838,0.102910396390621,1.54937853819691,0.0294603703946914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-25,"ambient",1.6242984585126,0.112890243906382,1.29166777595252,0.0218892494276697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-25,"elevated",1.8026536061742,0.114300819097906,1.55580450724559,0.0295183905144903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-26,"ambient",2.104863404514,0.146509177973138,1.29675811027157,0.0219804438380759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-26,"elevated",2.3359544851578,0.146672032168839,1.56223047629427,0.0295792107932218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-27,"ambient",1.363998388389,0.0943235123992598,1.30184844459062,0.0220741748971237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-27,"elevated",1.5091184638452,0.0903676912121612,1.56865644534295,0.0296428139950325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-28,"ambient",0.7389132293322,0.0500625128798746,1.30693877890966,0.0221704104318511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-28,"elevated",0.8249599019298,0.0488005574320925,1.57508241439163,0.0297091822463813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-01,"ambient",2.01584829221568,0.177251669999335,1.31202911322871,0.0222691179731615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-01,"elevated",1.8247464720966,0.377795352618018,1.58150838344031,0.029778297059497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-02,"ambient",3.28006487415672,0.286629741673825,1.31711944754775,0.0223702647983068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-02,"elevated",2.9874090880218,0.54958840274735,1.58793435248899,0.0298501393562735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-03,"ambient",3.4677896937996,0.569023889219449,1.3222097818668,0.022473817972211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-03,"elevated",3.9364771624854,0.368481541813239,1.59436032153767,0.0299246894925345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-04,"ambient",6.8449812121938,0.541549456853452,1.32730011618584,0.0225797443875636,NA,NA,89.0729970554802,0.0308738702274326,9.90660726465231,0.0121545623108984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-04,"elevated",7.0213019154252,0.409367715583626,1.60078629058635,0.0300019272826032,NA,NA,100.246931074881,0.0802845396856599,10.8468129581812,0.0296955673357343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-05,"ambient",7.3802459847558,0.607025943198302,1.32845564022614,0.0226015142204491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-05,"elevated",7.869139318287,0.430785316986175,1.60263467704234,0.0301025244023652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-06,"ambient",6.6543112295868,0.593469506885286,1.32961116426643,0.0226235490011197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-06,"elevated",7.0772790078666,0.376429067521555,1.60448306349832,0.0302037319782554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-07,"ambient",7.2621829897032,0.613164663003398,1.33076668830673,0.0226458479561797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-07,"elevated",7.7903431689798,0.421527746112345,1.60633144995431,0.0303055438942861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-08,"ambient",6.0071285204346,0.510733837692664,1.33192221234702,0.0226684103060227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-08,"elevated",6.437011795539,0.334781571939056,1.60817983641029,0.0304079540801028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-09,"ambient",6.8412944077218,0.525750398900218,1.33307773638731,0.0226912352649526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-09,"elevated",7.0463025718176,0.391517724500036,1.61002822286628,0.0305109565114189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-10,"ambient",6.8387719445292,0.536023800209523,1.33423326042761,0.0227143220413048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-10,"elevated",7.0612424173122,0.408078578137044,1.61187660932227,0.0306145452104171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-11,"ambient",5.5383279109548,0.451939807215175,1.3353887844679,0.0227376698375674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-11,"elevated",5.7379529513748,0.32399803317228,1.61372499577825,0.0307187142461166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-12,"ambient",6.1195317373476,0.516269789560295,1.3365443085082,0.0227612778505027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-12,"elevated",6.2498757692358,0.436082492651024,1.61557338223424,0.0308234577347089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-13,"ambient",6.8926872802086,0.572755398291148,1.33769983254849,0.0227851452712681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-13,"elevated",7.1292470247336,0.420318736215618,1.61742176869022,0.0309287698398614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-14,"ambient",3.7751370930858,0.327149566311503,1.33885535658878,0.0228092712855374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-14,"elevated",3.9389633053212,0.421150448856978,1.61927015514621,0.0310346447729916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-15,"ambient",3.427326149949,0.303949137258379,1.34001088062908,0.0228336550736218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-15,"elevated",3.4405275186828,0.476396858257327,1.62111854160219,0.031141076793511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-16,"ambient",6.5192332283364,0.48544213182624,1.34116640466937,0.0228582958105907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-16,"elevated",6.8374859588802,0.368286275715638,1.62296692805818,0.0312480602090408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-17,"ambient",6.3525121251228,0.566457034971888,1.34232192870967,0.0228831926663928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-17,"elevated",6.981317021991,0.373993537057715,1.62481531451417,0.0313555893756002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-18,"ambient",6.5993365501674,0.537444927088326,1.34347745274996,0.0229083448059757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-18,"elevated",7.4178542729382,0.382982485354481,1.62666370097015,0.0314636586977673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,"ambient",5.8392943135878,0.547600943037683,1.34463297679025,0.0229337513894074,NA,NA,90.2353597737351,20.3320445291302,10.0016774519581,2.97133297480135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,"elevated",6.3528150830196,0.422642841011041,1.62851208742614,0.0315722626288145,NA,NA,101.983121852656,29.9570902408862,11.3209378413411,2.6912916474324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-20,"ambient",6.3315193912776,0.550488721455366,1.35275491037733,0.0230370529865276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-20,"elevated",7.0067811953178,0.383145125392649,1.63651817285606,0.0319247749775589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-21,"ambient",5.449980516708,0.469243923864178,1.3608768439644,0.0231488042180366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-21,"elevated",5.9401854186792,0.358722141075933,1.64452425828599,0.0322806179613249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-22,"ambient",4.7039136904344,0.375571659648351,1.36899877755147,0.0232688833435098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-22,"elevated",4.8467209374558,0.342071660371669,1.65253034371592,0.0326396826469646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-23,"ambient",5.510016120765,0.480164358955685,1.37712071113855,0.0233971621418222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-23,"elevated",5.5797622316436,0.442833224676364,1.66053642914585,0.0330018638770058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-24,"ambient",6.1601514443196,0.541016362837236,1.38524264472562,0.0235335065265578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-24,"elevated",6.5382977403822,0.460915207666841,1.66854251457577,0.0333670601664365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-25,"ambient",6.2383431911814,0.584012158873242,1.39336457831269,0.0236777771652733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-25,"elevated",7.0910295778686,0.600410015688948,1.6765486000057,0.03373517359785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-26,"ambient",5.1974154574914,0.491286039390767,1.40148651189977,0.0238298300969416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-26,"elevated",5.641384112871,0.371744243364914,1.68455468543563,0.0341061097156487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-27,"ambient",5.2369085848248,0.459697269126036,1.40960844548684,0.0239895173423277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-27,"elevated",5.4210786648486,0.291039293130667,1.69256077086555,0.0344797774199163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-28,"ambient",4.789932618315,0.437323962357311,1.41773037907391,0.024156687502523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-28,"elevated",4.9096814832624,0.386718624582754,1.70056685629548,0.0348560888604901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-29,"ambient",6.3944720100222,0.681337473997779,1.42585231266099,0.0243311863413857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-29,"elevated",6.8462309495502,0.579081040892673,1.70857294172541,0.0352349593316937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-30,"ambient",6.5164634408094,0.641320260571138,1.43397424624806,0.0245128573481731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-30,"elevated",7.1434480680498,0.478606373896571,1.71657902715534,0.0356163071681237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-31,"ambient",4.836207203061,0.46438852353837,1.44209617983513,0.0247015422772043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-31,"elevated",4.8597783939822,0.47510122138358,1.72458511258526,0.0360000536418279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01,"ambient",6.6383978688144,0.622952818139789,1.45021811342221,0.0248970816619359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01,"elevated",6.8893469604102,0.561144097403301,1.73259119801519,0.036386122861156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,"ambient",6.8414291677758,0.626635779642122,1.45834004700928,0.0250993153013718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,"elevated",7.3391497892934,0.440513388896222,1.74059728344512,0.036774441671521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03,"ambient",2.25842815029312,0.23551849889877,1.46646198059635,0.0253080827172312,NA,NA,98.7288235198071,24.7485537763479,11.3171177069806,3.53565791190454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03,"elevated",2.0612366026044,0.384191782098451,1.74860336887504,0.0371649395582635,NA,NA,109.67221429658,37.0054556638916,13.3798097728401,3.94016725367911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-04,"ambient",2.7886044985188,0.589184813181056,1.47311927974796,0.0255056737655644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-04,"elevated",3.1772836980534,0.333559511316693,1.76133719020802,0.0373093211448658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-05,"ambient",4.96191563322,0.609121808002839,1.47977657889957,0.0257061177447772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-05,"elevated",5.3930663014098,0.573666723222794,1.77407101154099,0.0374604930559371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-06,"ambient",4.7740524070746,0.642895679107505,1.48643387805118,0.0259093484410754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-06,"elevated",5.3755011571092,0.49956296183131,1.78680483287397,0.0376183734294684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-07,"ambient",6.4252524314472,0.604272980332412,1.49309117720279,0.0261153007953868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-07,"elevated",6.8175836284452,0.516948571081616,1.79953865420694,0.0377828781691628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-08,"ambient",6.4173175865136,0.647194745323408,1.49974847635439,0.0263239109268697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-08,"elevated",7.1903328203772,0.530280938767304,1.81227247553991,0.0379539211385924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-09,"ambient",5.226245677536,0.63137277366046,1.506405775506,0.0265351161519555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-09,"elevated",5.5649838820212,0.832707813030848,1.82500629687289,0.0381314143538504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-10,"ambient",6.3888525878346,0.641659214721539,1.51306307465761,0.0267488549992244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-10,"elevated",7.0285683649038,0.562791269270237,1.83774011820586,0.0383152681738938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-11,"ambient",6.616427151711,0.652449998988726,1.51972037380922,0.0269650672204068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-11,"elevated",7.290256607712,0.540738740807621,1.85047393953884,0.0385053914878371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-12,"ambient",5.6613714069978,0.708518596218519,1.52637767296083,0.0271836937977963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-12,"elevated",6.6683592085422,0.467924161759562,1.86320776087181,0.0387016918985158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-13,"ambient",6.8342182077312,0.673916062086425,1.53303497211244,0.0274046769483496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-13,"elevated",7.5017151662856,0.585948582053407,1.87594158220478,0.0389040759017037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-14,"ambient",6.375773439984,0.663743154941409,1.53969227126404,0.0276279601247399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-14,"elevated",7.0893908379606,0.600832455487888,1.88867540353776,0.0391124490604364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-15,"ambient",4.8008553170448,0.657841741700219,1.54634957041565,0.0278534880136187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-15,"elevated",5.5078840293438,0.607696539813749,1.90140922487073,0.0393267161739547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-16,"ambient",3.3549838542012,0.308514807412775,1.55300686956726,0.0280812065313288,NA,NA,104.683035966785,33.4032395047494,12.522835391376,5.3135868510772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-16,"elevated",3.2584268342262,0.562801668796816,1.91414304620371,0.0395467814408477,NA,NA,120.328387916984,50.7354157378162,14.8200108224413,6.68604197707424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-17,"ambient",5.9587800000768,0.571782536360924,1.56135700560255,0.0281084591279512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-17,"elevated",6.3402328898922,0.625072288648467,1.92739011977248,0.039904846509485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-18,"ambient",6.5124823982088,0.635863651835928,1.56970714163784,0.0281371563001006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-18,"elevated",7.0385258357388,0.643621469637687,1.94063719334125,0.0402658941818631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-19,"ambient",5.6720822369796,0.553075417024407,1.57805727767314,0.0281672936325254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-19,"elevated",5.8547393291244,0.726981468906343,1.95388426691003,0.0406298449454153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-20,"ambient",3.5907488747286,0.596777310270596,1.58640741370843,0.0281988665077436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-20,"elevated",4.1267407030044,0.638056723704734,1.9671313404788,0.0409966214829472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-21,"ambient",6.7779022694214,0.681283321887666,1.59475754974372,0.028231870109474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-21,"elevated",7.5640172614968,0.524943962182401,1.98037841404758,0.0413661486296181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-22,"ambient",5.7235935830112,0.654878916173749,1.60310768577901,0.0282662994261878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-22,"elevated",6.7290492275994,0.525043838875844,1.99362548761635,0.0417383533286032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-23,"ambient",6.211312846596,0.640033255728302,1.6114578218143,0.0283021492547761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-23,"elevated",7.0007303247648,0.619268287126829,2.00687256118513,0.0421131645857093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-24,"ambient",6.7002159087942,0.654186786715067,1.61980795784959,0.0283394142043263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-24,"elevated",7.715214150618,0.571078685129362,2.0201196347539,0.0424905134231962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-25,"ambient",6.9796330257654,0.689718269733269,1.62815809388488,0.0283780887000014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-25,"elevated",7.6837470294312,0.557471785175535,2.03336670832268,0.0428703328330287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-26,"ambient",6.4304515752204,0.720104768185976,1.63650822992018,0.0284181669870164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-26,"elevated",7.5147066120048,0.592668857997706,2.04661378189145,0.0432525577297638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-27,"ambient",6.3875632151682,0.678101637981732,1.64485836595547,0.0284596431347052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-27,"elevated",7.6251606364362,0.549997425298551,2.05986085546023,0.0436371249032575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-28,"ambient",6.2827750222692,0.623990641498774,1.65320850199076,0.0285025110406719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-28,"elevated",7.1542079016876,0.511148464081358,2.073107929029,0.0440239729713539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-29,"ambient",5.9615193044472,0.74424372386546,1.66155863802605,0.0285467644350197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-29,"elevated",6.828791341086,0.624383732810273,2.08635500259778,0.044413042332704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-30,"ambient",5.2507708543368,0.666027336888153,1.66990877406134,0.0285923968846512,NA,NA,112.646281171568,45.9201590124387,13.2347155761333,6.96527565239233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-30,"elevated",5.940448741266,0.754918960900756,2.09960207616655,0.0448042751198441,NA,NA,132.241448036541,68.6886494497583,17.0903099623397,9.12265497165242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-01,"ambient",5.492335529616,0.623094882625779,1.6761843481814,0.0286615156344145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-01,"elevated",6.3549028549578,0.551261922034632,2.11533027540888,0.0455464282761721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-02,"ambient",5.1928841326596,0.693630278752574,1.68245992230145,0.0287338856520222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-02,"elevated",5.9021187301206,0.606072724860343,2.13105847465121,0.046291468214406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-03,"ambient",6.6108590392338,0.661951537516603,1.68873549642151,0.0288094824357277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
